cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
216.146.27.222,True,5220,alive,2024-06-30 22:52:31.030128
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:31.281102
216.146.27.222,True,5220,alive,2024-06-30 22:52:31.290680
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:31.451097
216.146.27.222,True,5220,alive,2024-06-30 22:52:31.463527
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:31.711204
216.146.27.222,True,5220,alive,2024-06-30 22:52:31.722851
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:31.971593
216.146.27.222,True,5220,alive,2024-06-30 22:52:31.981396
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:32.231916
216.146.27.222,True,5220,alive,2024-06-30 22:52:32.243979
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:32.511398
216.146.27.222,True,5220,alive,2024-06-30 22:52:32.526246
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:32.797432
216.146.27.222,True,5220,alive,2024-06-30 22:52:32.809311
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:33.060964
216.146.27.222,True,5220,alive,2024-06-30 22:52:33.072230
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:33.371570
216.146.27.222,True,5220,alive,2024-06-30 22:52:33.384102
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:33.632696
216.146.27.222,True,5220,alive,2024-06-30 22:52:33.645487
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:33.891324
216.146.27.222,True,5220,alive,2024-06-30 22:52:33.902289
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:34.156131
216.146.27.222,True,5220,alive,2024-06-30 22:52:34.165281
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:34.403302
216.146.27.222,True,5220,alive,2024-06-30 22:52:34.414069
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:34.664722
216.146.27.222,True,5220,alive,2024-06-30 22:52:34.677343
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:34.917472
216.146.27.222,True,5220,alive,2024-06-30 22:52:34.928925
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:35.185648
216.146.27.222,True,5220,alive,2024-06-30 22:52:35.194347
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:35.441229
216.146.27.222,True,5220,alive,2024-06-30 22:52:35.451024
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:35.710605
216.146.27.222,True,5220,alive,2024-06-30 22:52:35.722141
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:35.967041
216.146.27.222,True,5220,alive,2024-06-30 22:52:35.979025
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:36.230148
216.146.27.222,True,5220,alive,2024-06-30 22:52:36.240252
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:36.487368
216.146.27.222,True,5220,alive,2024-06-30 22:52:36.504950
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:36.776304
216.146.27.222,True,5220,alive,2024-06-30 22:52:36.789434
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:37.044262
216.146.27.222,True,5220,alive,2024-06-30 22:52:37.054808
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:37.307315
216.146.27.222,True,5220,alive,2024-06-30 22:52:37.318902
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:37.561767
216.146.27.222,True,5220,alive,2024-06-30 22:52:37.694882
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:37.939027
216.146.27.222,True,5220,alive,2024-06-30 22:52:37.948427
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:38.193108
216.146.27.222,True,5220,alive,2024-06-30 22:52:38.204844
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:38.450103
216.146.27.222,True,5220,alive,2024-06-30 22:52:38.459935
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:38.712057
216.146.27.222,True,5220,alive,2024-06-30 22:52:38.723880
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:38.972188
216.146.27.222,True,5220,alive,2024-06-30 22:52:38.981460
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:39.227615
216.146.27.222,True,5220,alive,2024-06-30 22:52:39.238600
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:39.483693
216.146.27.222,True,5220,alive,2024-06-30 22:52:39.499554
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:39.750334
216.146.27.222,True,5220,alive,2024-06-30 22:52:39.760920
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:40.016603
216.146.27.222,True,5220,alive,2024-06-30 22:52:40.025744
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:40.266968
216.146.27.222,True,5220,alive,2024-06-30 22:52:40.278623
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:40.535128
216.146.27.222,True,5220,alive,2024-06-30 22:52:40.548967
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:40.796550
216.146.27.222,True,5220,alive,2024-06-30 22:52:40.806675
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:41.061531
216.146.27.222,True,5220,alive,2024-06-30 22:52:41.070575
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:41.309970
216.146.27.222,True,5220,alive,2024-06-30 22:52:41.320447
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:41.580762
216.146.27.222,True,5220,alive,2024-06-30 22:52:41.591682
216.146.27.222,True,5220,disconnected,2024-06-30 22:52:41.835997
216.146.27.222,True,5220,alive,2024-06-30 22:52:41.847219
