ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
103.82.38.94,4554,no,197,0,175,0,22,2024-06-17 12:24:01.540081,2024-06-17 12:48:14.127359
156.157.60.4,37215,yes,1,0,1,0,0,2024-06-17 12:48:15.522315,2024-06-17 12:48:15.522315
197.232.19.52,37215,yes,1,0,1,0,0,2024-06-17 12:48:15.523123,2024-06-17 12:48:15.523123
41.138.90.221,37215,yes,1,0,1,0,0,2024-06-17 12:48:15.523844,2024-06-17 12:48:15.523844
41.90.209.129,37215,yes,1,0,1,0,0,2024-06-17 12:48:15.524591,2024-06-17 12:48:15.524591
156.130.133.22,37215,yes,1,0,1,0,0,2024-06-17 12:48:15.525500,2024-06-17 12:48:15.525500
