ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
157.187.17.191,37215,no,2,0,2,0,0,2024-06-26 09:46:17.341129,2024-06-26 09:46:17.341258
41.211.159.89,37215,yes,2,0,2,0,0,2024-06-26 09:48:13.678025,2024-06-26 09:48:13.678068
197.187.20.182,37215,yes,3,0,3,0,0,2024-06-26 09:48:13.678121,2024-06-26 09:48:13.678221
197.141.112.61,37215,yes,5,0,5,0,0,2024-06-26 09:48:13.678283,2024-06-26 09:48:13.678461
102.77.70.130,37215,yes,1,0,1,0,0,2024-06-26 09:48:13.678509,2024-06-26 09:48:13.678509
