ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
103.82.38.94,4554,no,196,0,174,0,22,2024-06-21 09:33:07.542916,2024-06-21 09:57:01.103863
156.196.247.153,37215,yes,1,0,1,0,0,2024-06-21 09:57:02.560170,2024-06-21 09:57:02.560170
41.240.42.162,37215,yes,1,0,1,0,0,2024-06-21 09:57:02.560944,2024-06-21 09:57:02.560944
41.153.112.33,37215,yes,1,0,1,0,0,2024-06-21 09:57:02.561756,2024-06-21 09:57:02.561756
41.147.88.209,37215,yes,1,0,1,0,0,2024-06-21 09:57:02.562573,2024-06-21 09:57:02.562573
197.76.87.114,37215,yes,1,0,1,0,0,2024-06-21 09:57:02.563342,2024-06-21 09:57:02.563342
