ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
157.194.54.252,37215,no,5,0,5,0,0,2024-06-20 10:09:44.973340,2024-06-20 10:09:44.973903
197.154.247.75,37215,yes,1,0,1,0,0,2024-06-20 10:11:41.427213,2024-06-20 10:11:41.427213
156.199.20.120,37215,yes,2,0,2,0,0,2024-06-20 10:11:41.427365,2024-06-20 10:11:41.427440
102.103.66.28,37215,yes,3,0,3,0,0,2024-06-20 10:11:41.427556,2024-06-20 10:11:41.427686
