cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
152.89.244.142,True,33335,alive,2024-06-30 23:26:53.727770
152.89.244.142,True,33335,disconnected,2024-06-30 23:28:49.419365
152.89.244.142,True,33335,alive,2024-06-30 23:28:49.434051
152.89.244.142,True,33335,disconnected,2024-06-30 23:28:49.607553
152.89.244.142,True,33335,alive,2024-06-30 23:28:49.626167
152.89.244.142,True,33335,disconnected,2024-06-30 23:28:49.939766
152.89.244.142,True,33335,alive,2024-06-30 23:28:49.954590
152.89.244.142,True,33335,disconnected,2024-06-30 23:28:50.130271
152.89.244.142,True,33335,alive,2024-06-30 23:28:50.152902
152.89.244.142,True,33335,disconnected,2024-06-30 23:28:50.182202
152.89.244.142,True,33335,alive,2024-06-30 23:28:50.194953
152.89.244.142,True,33335,disconnected,2024-06-30 23:28:50.367715
152.89.244.142,True,33335,alive,2024-06-30 23:28:50.382160
152.89.244.142,True,33335,disconnected,2024-06-30 23:28:50.410389
152.89.244.142,True,33335,alive,2024-06-30 23:28:50.422811
