ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
197.118.79.169,37215,no,2,0,2,0,0,2024-06-17 11:55:44.662615,2024-06-17 11:55:44.662796
102.242.252.221,37215,yes,2,0,2,0,0,2024-06-17 11:57:42.522753,2024-06-17 11:57:42.522827
96.20.255.127,37215,yes,2,0,2,0,0,2024-06-17 11:57:42.522969,2024-06-17 11:57:42.523472
120.232.148.181,37215,yes,1,0,1,0,0,2024-06-17 11:57:42.523591,2024-06-17 11:57:42.523591
