attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
DP Attack,2024-06-18 15:59:19.424710,0:00:04.992693,,74.91.114.225,udp,,,no,276,291097,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 16:15:09.418217,0:00:59.986981,,173.237.38.172,udp,,,no,4380,41583,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 16:17:09.440881,0:00:19.988756,,192.99.68.148,udp,,,no,984,1038603,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 16:29:21.416975,0:00:10.003791,,82.153.64.28,udp,,,no,708,9204,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 16:30:07.442971,0:00:59.998346,,207.246.113.228,udp,,,no,2826,2189726,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 16:31:47.444175,0:00:59.986693,,45.63.72.246,udp,,,no,3210,2489791,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 16:37:19.443218,0:03:12.179322,,162.211.121.79,udp,,,no,5724,2831435,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 16:49:14.458738,0:00:59.985987,,149.28.216.52,udp,,,no,2682,2836452,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 17:12:37.448330,0:00:10.007058,,107.162.251.254,udp,,,no,492,521984,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 17:13:44.469124,0:00:09.989367,,5.56.17.18,udp,,,no,444,471361,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 17:56:19.500500,0:00:19.150878,,206.212.246.14,udp,,,no,1008,9571,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 18:08:58.450632,0:01:54.192616,,45.113.201.144,udp,,,no,3186,77382,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
