cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
142.250.74.228,True,443,alive,2024-06-30 23:49:10.604003
142.250.74.228,True,443,disconnected,2024-06-30 23:49:10.661513
142.250.74.228,True,443,alive,2024-06-30 23:49:10.688744
142.250.74.228,True,443,disconnected,2024-06-30 23:49:10.712395
142.250.74.228,True,443,alive,2024-06-30 23:49:10.742620
142.250.74.228,True,443,disconnected,2024-06-30 23:49:10.762782
142.250.74.228,True,443,alive,2024-06-30 23:49:10.790233
142.250.74.228,True,443,disconnected,2024-06-30 23:49:10.810311
142.250.74.228,True,443,alive,2024-06-30 23:49:10.844307
142.250.74.228,True,443,disconnected,2024-06-30 23:49:10.869093
142.250.74.228,True,443,alive,2024-06-30 23:49:10.890723
142.250.74.228,True,443,disconnected,2024-06-30 23:49:10.910848
142.250.74.228,True,443,alive,2024-06-30 23:49:10.936578
142.250.74.228,True,443,disconnected,2024-06-30 23:49:10.960370
142.250.74.228,True,443,alive,2024-06-30 23:49:10.983622
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.003669
142.250.74.228,True,443,alive,2024-06-30 23:49:11.024940
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.045105
142.250.74.228,True,443,alive,2024-06-30 23:49:11.066582
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.087676
142.250.74.228,True,443,alive,2024-06-30 23:49:11.108997
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.128853
142.250.74.228,True,443,alive,2024-06-30 23:49:11.150280
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.169883
142.250.74.228,True,443,alive,2024-06-30 23:49:11.197294
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.218439
142.250.74.228,True,443,alive,2024-06-30 23:49:11.251112
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.273078
142.250.74.228,True,443,alive,2024-06-30 23:49:11.314103
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.339920
142.250.74.228,True,443,alive,2024-06-30 23:49:11.361250
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.381390
142.250.74.228,True,443,alive,2024-06-30 23:49:11.402503
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.422873
142.250.74.228,True,443,alive,2024-06-30 23:49:11.446752
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.469199
142.250.74.228,True,443,alive,2024-06-30 23:49:11.492301
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.512513
142.250.74.228,True,443,alive,2024-06-30 23:49:11.533694
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.554564
142.250.74.228,True,443,alive,2024-06-30 23:49:11.576228
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.596414
142.250.74.228,True,443,alive,2024-06-30 23:49:11.617723
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.639697
142.250.74.228,True,443,alive,2024-06-30 23:49:11.662808
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.683443
142.250.74.228,True,443,alive,2024-06-30 23:49:11.706790
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.726692
142.250.74.228,True,443,alive,2024-06-30 23:49:11.748070
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.771325
142.250.74.228,True,443,alive,2024-06-30 23:49:11.798216
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.818506
142.250.74.228,True,443,alive,2024-06-30 23:49:11.839610
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.861272
142.250.74.228,True,443,alive,2024-06-30 23:49:11.884264
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.904898
142.250.74.228,True,443,alive,2024-06-30 23:49:11.926752
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.946798
142.250.74.228,True,443,alive,2024-06-30 23:49:11.968359
142.250.74.228,True,443,disconnected,2024-06-30 23:49:11.988961
142.250.74.228,True,443,alive,2024-06-30 23:49:12.010621
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.030626
142.250.74.228,True,443,alive,2024-06-30 23:49:12.052117
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.072458
142.250.74.228,True,443,alive,2024-06-30 23:49:12.093654
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.114077
142.250.74.228,True,443,alive,2024-06-30 23:49:12.136321
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.156322
142.250.74.228,True,443,alive,2024-06-30 23:49:12.177886
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.198481
142.250.74.228,True,443,alive,2024-06-30 23:49:12.223044
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.243402
142.250.74.228,True,443,alive,2024-06-30 23:49:12.264224
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.284464
142.250.74.228,True,443,alive,2024-06-30 23:49:12.305608
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.325628
142.250.74.228,True,443,alive,2024-06-30 23:49:12.346723
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.371328
142.250.74.228,True,443,alive,2024-06-30 23:49:12.392558
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.412476
142.250.74.228,True,443,alive,2024-06-30 23:49:12.434209
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.454512
142.250.74.228,True,443,alive,2024-06-30 23:49:12.476469
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.496947
142.250.74.228,True,443,alive,2024-06-30 23:49:12.520019
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.540418
142.250.74.228,True,443,alive,2024-06-30 23:49:12.565023
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.585198
142.250.74.228,True,443,alive,2024-06-30 23:49:12.612174
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.632838
142.250.74.228,True,443,alive,2024-06-30 23:49:12.654187
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.674509
142.250.74.228,True,443,alive,2024-06-30 23:49:12.695999
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.716493
142.250.74.228,True,443,alive,2024-06-30 23:49:12.737310
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.757336
142.250.74.228,True,443,alive,2024-06-30 23:49:12.778481
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.798757
142.250.74.228,True,443,alive,2024-06-30 23:49:12.820020
142.250.74.228,True,443,disconnected,2024-06-30 23:49:12.840350
142.250.74.228,True,443,alive,2024-06-30 23:49:12.861566
