cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at,measure_start,measure_end
0.70.234.112,True,37215,unknown,,2024-06-21 10:53:49,2024-06-21 14:29:10
0.70.234.112,True,37215,unknown,,2024-06-21 14:39:48,2024-06-21 16:16:20
0.70.234.112,True,37215,unknown,,2024-06-22 10:05:59,2024-06-22 14:38:48
0.70.234.112,True,37215,unknown,,2024-06-22 14:59:28,2024-06-22 18:37:56
0.70.234.112,True,37215,unknown,,2024-06-22 18:42:44,2024-06-22 21:44:14
0.70.234.112,True,37215,unknown,,2024-06-23 09:17:15,2024-06-23 16:59:02
0.70.234.112,True,37215,unknown,,2024-06-24 10:01:57,2024-06-24 12:18:11
