ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
104.21.19.118,43957,no,2913,0,2339,0,574,2024-06-24 10:01:52.362502,2024-06-24 15:19:22.502283
172.67.186.35,43957,no,2472,0,2472,0,0,2024-06-24 10:02:20.484841,2024-06-24 15:18:34.350049
