cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
45.131.111.98,True,1312,alive,2024-06-30 17:18:27.390543
45.131.111.98,True,1312,disconnected,2024-06-30 17:18:27.401913
45.131.111.98,True,1312,alive,2024-06-30 17:18:27.413883
45.131.111.98,True,1312,disconnected,2024-06-30 17:18:27.425439
45.131.111.98,True,1312,alive,2024-06-30 17:18:27.439127
45.131.111.98,True,1312,disconnected,2024-06-30 17:18:27.450436
45.131.111.98,True,1312,alive,2024-06-30 17:18:27.462209
45.131.111.98,True,1312,disconnected,2024-06-30 17:18:27.473472
45.131.111.98,True,1312,alive,2024-06-30 17:18:27.486965
45.131.111.98,True,1312,disconnected,2024-06-30 17:18:27.498546
45.131.111.98,True,1312,alive,2024-06-30 17:18:27.510321
45.131.111.98,True,1312,disconnected,2024-06-30 17:18:27.521627
45.131.111.98,True,1312,alive,2024-06-30 17:18:27.535641
45.131.111.98,True,1312,disconnected,2024-06-30 17:18:27.546966
