attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
DP Attack,2024-06-27 10:36:24.249458,0:01:00.014684,,212.102.40.182,tcp,,,no,2828,1923040,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 14:27:57.279169,0:00:59.135242,,43.248.118.178,udp,,,no,2460,1741680,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 13:07:35.256501,0:01:20.020818,,220.166.50.49,tcp,,,no,2258,1535440,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 10:24:12.250063,0:00:59.996623,,31.204.133.8,udp,,,no,3294,1712880,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 12:46:36.254400,0:01:20.013914,,212.102.40.182,tcp,,,no,2098,1426640,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 10:40:52.249285,0:00:59.995312,,45.77.211.72,udp,,,no,3288,2550727,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 12:08:29.266971,0:03:23.978512,,109.200.199.155,udp,,,no,1002,9498,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 12:26:09.270862,0:00:59.974828,,23.109.172.244,udp,,,no,2514,1952329,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 12:45:10.250021,0:01:21.993001,,185.34.106.31,"udp,tcp",,,no,1290,958208,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 15:01:48.280688,0:01:28.005974,,220.166.50.49,tcp,,,no,2068,1406240,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 13:09:14.257876,0:00:59.990198,,136.244.101.203,udp,,,no,3000,28458,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 13:21:25.262043,0:03:21.002892,,34.222.124.207,tcp,,,no,1740,1183200,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 13:43:38.274448,0:00:59.991676,,67.213.208.42,udp,,,no,3186,30221,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 15:01:36.268737,0:00:59.969103,,43.248.118.176,udp,,,no,1794,1270152,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 14:31:18.256959,0:01:09.150053,,156.238.15.47,tcp,,,no,1854,1260720,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 15:53:02.395314,0:01:02.939611,,94.72.120.51,tcp,,,no,1602,1089360,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 15:58:25.062486,0:00:40.341441,,89.117.18.182,tcp,,,no,528,359040,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
