ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
194.55.186.47,1312,no,1471,0,787,0,684,2024-06-20 14:37:23.016213,2024-06-20 16:21:54.164391
89.190.156.145,7733,yes,245,0,245,0,0,2024-06-20 14:37:24.164793,2024-06-20 16:11:29.163990
