ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
103.82.38.94,4554,no,195,0,173,0,22,2024-06-19 10:13:14.771245,2024-06-19 10:36:51.619689
197.42.57.189,37215,yes,1,0,1,0,0,2024-06-19 10:36:52.264853,2024-06-19 10:36:52.264853
156.29.61.189,37215,yes,1,0,1,0,0,2024-06-19 10:36:52.265886,2024-06-19 10:36:52.265886
197.204.41.166,37215,yes,1,0,1,0,0,2024-06-19 10:36:52.266663,2024-06-19 10:36:52.266663
156.142.228.37,37215,yes,1,0,1,0,0,2024-06-19 10:36:52.267481,2024-06-19 10:36:52.267481
41.141.31.219,37215,yes,1,0,1,0,0,2024-06-19 10:36:52.268217,2024-06-19 10:36:52.268217
