ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
0.71.90.208,37215,no,1,0,1,0,0,2024-06-18 15:46:17.627477,2024-06-18 15:46:17.627477
156.55.135.238,37215,no,8,0,8,0,0,2024-06-18 15:46:17.627752,2024-06-18 15:46:17.628203
41.115.72.221,37215,yes,1,0,1,0,0,2024-06-18 15:48:17.241156,2024-06-18 15:48:17.241156
