ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
181.103.158.132,52869,no,4,0,4,0,0,2024-06-20 10:39:57.952615,2024-06-20 10:40:05.102673
75.158.130.60,80,yes,1,0,1,0,0,2024-06-20 11:31:53.012995,2024-06-20 11:31:53.012995
