ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,duration
142.250.74.228,443,no,51318,90149,2435,0,30,2024-06-28 09:35:52.509676,5:57:26.843301
