cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.031896
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.039835
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.048298
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.056414
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.064511
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.072564
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.080880
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.088990
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.096901
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.104971
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.113195
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.121238
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.130453
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.139210
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.147454
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.155434
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.163818
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.171737
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.180248
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.188077
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.196490
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.204545
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.212790
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.220765
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.229195
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.236919
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.246753
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.254574
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.262825
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.270656
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.280418
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.288314
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.296475
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.304559
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.312605
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.321514
103.82.193.149,True,12345,alive,2024-06-30 16:59:57.331142
103.82.193.149,True,12345,disconnected,2024-06-30 16:59:57.339107
