ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
217.32.184.17,23,no,20,0,0,0,20,2024-06-18 15:38:02.539288,2024-06-18 15:41:58.537930
146.111.66.255,80,yes,1,0,1,0,0,2024-06-18 15:42:04.606364,2024-06-18 15:42:04.606364
