ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
103.82.38.94,4554,no,197,0,174,0,23,2024-06-20 10:39:06.087494,2024-06-20 11:02:59.948913
41.212.87.136,37215,yes,1,0,1,0,0,2024-06-20 11:03:03.453144,2024-06-20 11:03:03.453144
156.162.49.123,37215,yes,1,0,1,0,0,2024-06-20 11:03:03.453876,2024-06-20 11:03:03.453876
197.246.155.143,37215,yes,1,0,1,0,0,2024-06-20 11:03:03.454718,2024-06-20 11:03:03.454718
197.199.65.121,37215,yes,1,0,1,0,0,2024-06-20 11:03:03.455574,2024-06-20 11:03:03.455574
156.133.54.205,37215,yes,1,0,1,0,0,2024-06-20 11:03:03.456268,2024-06-20 11:03:03.456268
