ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
80.94.71.0,37215,no,1,0,1,0,0,2024-06-20 10:39:14.880167,2024-06-20 10:39:14.880167
157.74.127.252,37215,no,4,0,4,0,0,2024-06-20 10:39:14.880505,2024-06-20 10:39:14.881024
157.3.172.24,37215,yes,2,0,2,0,0,2024-06-20 10:41:12.771953,2024-06-20 10:41:12.771998
82.55.118.5,37215,yes,3,0,3,0,0,2024-06-20 10:41:12.772056,2024-06-20 10:41:12.772153
