attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
Scanning,2024-06-20 10:39:49.218935,1:06:11.002682,192.168.122.42,,tcp,,"23789,54123,7193,42061,27651,15987,32876,49376,61543,46852,38429",no,66,0,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,164.77.0.0,23789
DP Attack,2024-06-20 10:38:41.108697,1:12:24.753447,,161.97.219.84,dns,,,no,492,21785,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,164.77.0.0,23789
DP Attack,2024-06-20 10:38:21.844885,1:01:09.239256,,192.168.122.0/24,"icmp,dns",,,"yes,no",36,1688,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,164.77.0.0,23789
