cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at,measure_start,measure_end
150.29.0.0,True,49376,unknown,,2024-06-17 12:23:16,2024-06-17 15:53:27
62.115.0.0,True,49376,unknown,,2024-06-18 09:54:52,2024-06-18 12:52:49
150.29.0.0,True,49376,unknown,,2024-06-18 15:31:39,2024-06-18 15:41:59
192.224.0.0,True,32876,unknown,,2024-06-18 15:45:31,2024-06-18 18:13:45
108.3.0.0,True,15987,unknown,,2024-06-19 10:12:33,2024-06-19 12:14:54
164.77.0.0,True,23789,unknown,,2024-06-20 10:38:15,2024-06-20 11:51:48
150.29.0.0,True,49376,unknown,,2024-06-21 09:32:31,2024-06-21 10:23:06
