cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at,measure_start,measure_end
181.206.243.44,True,81,unknown,,2024-06-19 13:04:13,2024-06-19 15:09:17
181.206.243.44,True,81,unknown,,2024-06-20 10:39:07,2024-06-20 11:51:57
181.206.243.44,True,81,unknown,,2024-06-20 14:37:04,2024-06-20 16:22:38
181.206.243.44,True,81,unknown,,2024-06-21 09:33:24,2024-06-21 10:50:16
