ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
194.55.186.47,1312,no,13601,6135,1507,0,177,2024-06-20 10:39:21.077737,2024-06-20 11:51:45.537921
89.190.156.145,7733,yes,220,0,220,0,0,2024-06-20 10:39:23.991734,2024-06-20 11:51:24.298945
