attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
DP Attack,2024-06-20 12:05:49.977709,0:06:32.932757,,135.148.136.226,udp,,,no,18807,19408824,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 11:44:18.191476,0:01:13.539428,,176.44.113.239,udp,,,no,450,464400,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 11:46:40.699580,0:01:02.691020,,83.25.232.113,udp,,,no,1458,1504656,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 11:51:42.062102,0:01:00.857634,,91.108.9.20,udp,,,no,7854,8105328,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 11:53:16.217045,0:01:00.700157,,89.64.73.164,dns,,,no,8454,8724528,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 11:56:42.552191,0:01:01.351640,,31.0.33.219,udp,,,no,8862,9145584,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 11:58:26.839132,0:01:01.087817,,74.91.124.55,udp,,,no,8664,8941248,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:27:43.058733,0:08:17.844923,,184.174.35.100,udp,,,no,8377,8645064,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:03:12.597646,0:01:01.334265,,212.182.107.198,udp,,,no,9492,9795744,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:07:28.909688,0:01:01.009840,,96.30.201.55,udp,,,no,9138,9430416,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:10:08.350198,0:01:00.578095,,62.210.45.10,dns,,,no,9324,9622368,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:13:34.607528,0:01:01.313205,,5.252.101.225,udp,,,no,9312,9609984,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:16:06.862946,0:01:01.093684,,80.104.145.134,udp,,,no,8214,8476848,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:17:51.939251,0:01:01.960843,,208.111.172.9,dns,,,no,9444,9746208,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:19:44.831222,0:01:01.078354,,31.0.124.240,dns,,,no,9510,9814320,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:21:48.137923,0:02:09.801924,,34.0.250.46,udp,,,no,15528,16024896,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:24:11.957783,0:01:01.966017,,23.27.211.152,udp,,,no,5550,5727600,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:25:22.864158,0:01:01.062299,,188.147.4.64,udp,,,no,9306,9603792,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:26:30.969807,0:01:00.961302,,189.250.0.34,udp,,,no,9360,9659520,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:28:20.373179,0:00:30.555918,,66.168.170.217,dns,,,no,4716,4866912,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:29:31.082219,0:08:21.828758,,70.70.70.5,dns,,,no,4344,4483008,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:32:37.873532,0:01:01.049454,,111.180.196.146,udp,,,no,9336,9634752,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:36:18.950103,0:01:01.995084,,89.65.87.169,udp,,,no,5850,6037200,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:42:50.940477,0:01:00.968203,,135.148.195.124,udp,,,no,9510,9814320,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:44:42.246676,0:11:00.657710,,137.221.105.168,udp,,,no,18882,19486224,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:48:19.133495,0:00:30.777042,,24.4.120.133,dns,,,no,4824,4978368,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:48:50.885653,0:01:01.029651,,31.0.127.138,udp,,,no,9480,9783360,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:50:41.675372,0:01:01.233743,,192.99.62.125,udp,,,no,9444,9746208,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:52:40.883112,0:01:01.041218,,46.205.140.39,udp,,,no,9270,9566640,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:56:48.241642,0:01:00.681918,,89.64.22.41,udp,,,no,9426,9727632,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 12:59:17.288381,0:00:59.863155,,185.56.65.170,dns,,,no,9444,9746208,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 13:00:50.952462,0:01:00.192940,,108.61.101.227,udp,,,no,9378,9678096,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 13:03:00.182630,0:01:00.738230,,45.79.143.81,udp,,,no,9426,9727632,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 13:08:51.000500,0:01:00.906801,,31.182.254.150,udp,,,no,9510,9814320,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 13:12:14.089141,0:00:30.833495,,51.8.1.2,udp,,,no,4824,4978368,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
DP Attack,2024-06-20 13:16:09.283657,0:01:00.686865,,172.200.145.104,udp,,,no,7458,7696656,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322
