ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
102.91.23.197,37215,no,2,0,2,0,0,2024-06-28 16:10:36.504579,2024-06-28 16:10:37.637356
197.63.66.103,37215,yes,1,0,1,0,0,2024-06-28 16:11:54.459530,2024-06-28 16:11:54.459530
156.252.43.188,37215,yes,1,0,1,0,0,2024-06-28 16:11:54.459685,2024-06-28 16:11:54.459685
