ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
45.131.111.98,1312,no,35782,15478,3089,0,29,2024-06-19 13:03:02.843690,2024-06-19 15:09:37.163268
89.190.156.145,7733,yes,261,0,261,0,0,2024-06-19 13:03:04.846087,2024-06-19 14:32:41.445966
