ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,duration
142.250.74.228,443,no,42044,80550,2428,0,147,2024-06-27 10:02:44.253315,5:44:45.498731
