attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
Scanning,2024-06-18 15:46:19.452361,2:24:13.219981,192.168.122.54,,tcp,,"23789,54123,7193,42061,27651,15987,32876,49376,61543,46852,38429",no,156,0,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,192.224.0.0,32876
DP Attack,2024-06-18 15:45:52.802349,2:27:23.835304,,161.97.219.84,dns,,,no,1050,46160,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,192.224.0.0,32876
DP Attack,2024-06-18 15:45:46.670553,2:22:36.941475,,192.168.122.1,dns,,,no,66,3168,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,192.224.0.0,32876
