cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
213.202.208.9,True,56744,alive,2024-06-30 23:20:54.625612
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:54.717072
213.202.208.9,True,56744,alive,2024-06-30 23:20:54.740607
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:55.049435
213.202.208.9,True,56744,alive,2024-06-30 23:20:55.070935
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:55.100839
213.202.208.9,True,56744,alive,2024-06-30 23:20:55.110851
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:55.356613
213.202.208.9,True,56744,alive,2024-06-30 23:20:55.373579
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:56.121323
213.202.208.9,True,56744,alive,2024-06-30 23:20:56.205917
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:56.826677
213.202.208.9,True,56744,alive,2024-06-30 23:20:56.836018
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:57.744990
213.202.208.9,True,56744,alive,2024-06-30 23:20:57.754280
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:58.671386
213.202.208.9,True,56744,alive,2024-06-30 23:20:58.733792
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:58.883772
213.202.208.9,True,56744,alive,2024-06-30 23:20:58.899722
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:59.036865
213.202.208.9,True,56744,alive,2024-06-30 23:20:59.121965
213.202.208.9,True,56744,disconnected,2024-06-30 23:20:59.456384
213.202.208.9,True,56744,alive,2024-06-30 23:20:59.515223
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:00.352405
213.202.208.9,True,56744,alive,2024-06-30 23:21:00.420359
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:02.068651
213.202.208.9,True,56744,alive,2024-06-30 23:21:02.080523
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:02.782671
213.202.208.9,True,56744,alive,2024-06-30 23:21:02.794740
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:02.898244
213.202.208.9,True,56744,alive,2024-06-30 23:21:02.909478
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:02.925326
213.202.208.9,True,56744,alive,2024-06-30 23:21:02.937502
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:03.056536
213.202.208.9,True,56744,alive,2024-06-30 23:21:03.071956
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:03.087693
213.202.208.9,True,56744,alive,2024-06-30 23:21:03.100003
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:03.324666
213.202.208.9,True,56744,alive,2024-06-30 23:21:03.345385
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:03.394897
213.202.208.9,True,56744,alive,2024-06-30 23:21:03.403685
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:03.715858
213.202.208.9,True,56744,alive,2024-06-30 23:21:03.734006
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:03.935519
213.202.208.9,True,56744,alive,2024-06-30 23:21:03.944209
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:04.091938
213.202.208.9,True,56744,alive,2024-06-30 23:21:04.100240
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:05.242858
213.202.208.9,True,56744,alive,2024-06-30 23:21:05.252455
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:06.339893
213.202.208.9,True,56744,alive,2024-06-30 23:21:06.349266
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:06.586097
213.202.208.9,True,56744,alive,2024-06-30 23:21:06.602372
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:07.092289
213.202.208.9,True,56744,alive,2024-06-30 23:21:07.109125
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:07.966619
213.202.208.9,True,56744,alive,2024-06-30 23:21:07.978302
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:08.944778
213.202.208.9,True,56744,alive,2024-06-30 23:21:08.958731
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:10.183819
213.202.208.9,True,56744,alive,2024-06-30 23:21:10.204077
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:10.440873
213.202.208.9,True,56744,alive,2024-06-30 23:21:10.458769
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:10.470876
213.202.208.9,True,56744,alive,2024-06-30 23:21:10.479497
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:10.497225
213.202.208.9,True,56744,alive,2024-06-30 23:21:10.510278
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:10.864856
213.202.208.9,True,56744,alive,2024-06-30 23:21:10.879192
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:12.899755
213.202.208.9,True,56744,alive,2024-06-30 23:21:12.920895
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:13.757347
213.202.208.9,True,56744,alive,2024-06-30 23:21:13.776756
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:13.984150
213.202.208.9,True,56744,alive,2024-06-30 23:21:14.004310
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:14.030278
213.202.208.9,True,56744,alive,2024-06-30 23:21:14.039269
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:14.922344
213.202.208.9,True,56744,alive,2024-06-30 23:21:14.934520
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:15.989337
213.202.208.9,True,56744,alive,2024-06-30 23:21:16.006966
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:17.015508
213.202.208.9,True,56744,alive,2024-06-30 23:21:17.026306
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:18.022391
213.202.208.9,True,56744,alive,2024-06-30 23:21:18.035340
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:19.104167
213.202.208.9,True,56744,alive,2024-06-30 23:21:19.114061
