ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
0.70.234.112,37215,no,1,0,1,0,0,2024-06-22 18:43:05.809595,2024-06-22 18:43:05.809595
41.130.114.213,37215,no,6,0,6,0,0,2024-06-22 18:43:05.810278,2024-06-22 18:43:05.810759
132.127.26.200,37215,yes,1,0,1,0,0,2024-06-22 18:45:01.314030,2024-06-22 18:45:01.314030
102.179.56.57,37215,yes,4,0,4,0,0,2024-06-22 18:45:01.314123,2024-06-22 18:45:01.314370
197.13.121.57,37215,yes,10,0,10,0,0,2024-06-22 18:45:01.314441,2024-06-22 18:45:01.315343
