ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
45.131.111.98,1312,no,51622,24265,4846,0,92,2024-06-18 09:55:40.440592,2024-06-18 12:52:53.260362
89.190.156.145,7733,yes,266,0,266,0,0,2024-06-18 09:55:41.542548,2024-06-18 11:18:49.029084
