ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
0.71.90.208,37215,no,3,0,3,0,0,2024-06-21 09:33:27.562220,2024-06-21 09:33:27.562837
197.126.237.44,37215,yes,3,0,3,0,0,2024-06-21 09:35:32.124898,2024-06-21 09:35:32.124997
157.150.59.51,37215,yes,2,0,2,0,0,2024-06-21 09:35:32.125067,2024-06-21 09:35:32.125123
80.108.126.50,37215,yes,2,0,2,0,0,2024-06-21 09:35:32.125178,2024-06-21 09:35:32.125237
