ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
147.78.103.231,33966,no,4146,0,2132,0,2014,2024-06-17 12:23:53.714456,2024-06-17 15:53:27.899997
