ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
145.59.71.236,52869,no,4,0,4,0,0,2024-06-21 09:34:14.576430,2024-06-21 09:34:22.388732
220.224.101.43,8080,yes,1,0,1,0,0,2024-06-21 10:32:19.301976,2024-06-21 10:32:19.301976
6.76.231.181,8080,yes,1,0,1,0,0,2024-06-21 10:32:19.327733,2024-06-21 10:32:19.327733
101.82.68.96,8080,yes,1,0,1,0,0,2024-06-21 10:32:19.327883,2024-06-21 10:32:19.327883
175.166.208.39,49152,yes,1,0,1,0,0,2024-06-21 10:32:19.408098,2024-06-21 10:32:19.408098
33.213.119.149,8081,yes,1,0,1,0,0,2024-06-21 10:32:19.410420,2024-06-21 10:32:19.410420
