ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
103.82.38.94,4554,no,200,0,173,0,27,2024-06-19 13:02:43.671803,2024-06-19 13:26:30.115458
197.233.8.9,37215,yes,1,0,1,0,0,2024-06-19 13:26:31.254005,2024-06-19 13:26:31.254005
197.60.110.51,37215,yes,1,0,1,0,0,2024-06-19 13:26:31.254764,2024-06-19 13:26:31.254764
