ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
217.32.184.17,23,no,73,0,0,0,73,2024-06-21 09:38:49.384156,2024-06-21 09:53:54.242747
41.21.198.16,37215,yes,1,0,1,0,0,2024-06-21 09:54:02.385787,2024-06-21 09:54:02.385787
69.74.154.209,80,yes,1,0,1,0,0,2024-06-21 09:54:02.387341,2024-06-21 09:54:02.387341
