attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
Scanning,2024-06-21 09:34:05.265195,0:45:23.993386,192.168.122.62,,tcp,,"23789,54123,7193,27651,15987,32876,49376,61543,46852,38429",no,54,0,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,150.29.0.0,49376
DP Attack,2024-06-21 09:32:55.494218,0:49:55.777231,,161.97.219.84,dns,,,no,354,15639,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,150.29.0.0,49376
