attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
DP Attack,2024-06-28 19:07:04.315888,0:01:00.013420,,154.82.92.45,tcp,,,no,2310,1570800,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 19:19:24.315705,0:01:19.997719,,212.102.40.182,tcp,,,no,2229,1515720,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 17:53:15.320940,0:00:59.994677,,125.124.185.93,tcp,,,no,2731,1857080,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 16:30:28.331131,0:00:09.999878,,149.28.181.199,udp,,,no,456,4316,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 17:03:14.305544,0:00:59.991086,,115.223.43.237,tcp,,,no,2621,1782280,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 16:35:05.296370,0:01:00.001256,,103.85.84.74,tcp,,,no,3324,2260320,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 16:37:24.439166,0:01:00.011061,,203.135.101.46,tcp,,,no,3096,2105280,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 16:41:12.309495,0:05:48.000241,,43.248.118.0/24,udp,,,no,6462,4575096,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 16:48:32.310448,0:00:59.995863,,43.248.100.137,udp,,,no,3324,2353392,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 17:08:28.315682,0:00:59.988301,,139.196.170.104,tcp,,,no,2478,1685040,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 17:17:07.314778,0:01:00.010876,,154.82.93.54,tcp,,,no,2604,1770720,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 17:17:44.340976,0:00:09.989862,,45.77.232.140,udp,,,no,282,2676,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 17:19:33.310628,0:00:59.989736,,118.107.5.199,tcp,,,no,2460,1672800,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 19:25:00.321741,0:01:20.012862,,154.82.92.45,tcp,,,no,2250,1530000,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 19:15:56.314047,0:01:19.993901,,79.127.239.72,tcp,,,no,2348,1596640,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 18:25:51.400802,0:00:09.983298,,45.32.240.209,udp,,,no,486,4606,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 18:48:51.335286,0:00:09.997645,,192.168.0.243,udp,,,no,516,4891,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-28 19:21:55.323146,0:01:00.003061,,45.76.126.175,udp,,,no,3192,30279,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
