attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
DP Attack,2024-06-18 10:08:59.490550,0:00:59.198407,,217.69.3.202,udp,,,no,3612,2801084,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 10:23:29.491519,0:00:09.197788,,103.62.49.66,udp,,,no,900,8545,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 10:47:19.495638,0:00:59.994165,,217.69.0.40,udp,,,no,2874,2227479,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 11:04:48.499431,0:00:59.195850,,216.238.102.194,udp,,,no,3576,33930,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 11:06:04.487561,0:00:09.992537,,149.28.93.84,udp,,,no,660,6260,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 11:06:33.496345,0:00:59.987072,,140.82.33.81,udp,,,no,3186,2469647,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 11:08:52.477149,0:00:59.989980,,138.199.44.226,udp,,,no,2928,2269017,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 11:11:52.505472,0:00:09.990646,,149.28.92.116,"udp,unknown",,,no,900,1461134,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 11:15:55.488142,0:02:22.204320,,71.91.122.30,udp,,,no,1632,901169,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 11:46:50.089942,0:00:57.362738,,82.97.206.90,udp,,,no,1326,689520,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:13:37.490016,0:01:00.013933,,45.63.58.130,udp,,,no,2784,2941212,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:14:29.489716,0:00:15.000315,,85.133.166.243,udp,,,no,696,733816,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:20:10.579452,0:00:25.000612,,195.181.175.131,dns,,,no,1200,1264709,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:23:38.495402,0:00:24.988152,,152.89.244.134,dns,,,no,1248,1315453,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:26:19.505566,0:00:59.987340,,68.169.42.102,udp,,,no,2808,2175769,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:39:41.690842,0:00:09.995186,,199.247.11.115,udp,,,no,486,252720,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:46:31.468927,0:00:59.989031,,108.61.129.41,udp,,,no,2292,1782989,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
DP Attack,2024-06-18 12:46:49.536664,0:00:59.976095,,162.245.205.35,udp,,,no,2082,2195022,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,94.156.10.24,33335
