ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
80.94.71.0,37215,no,1,0,1,0,0,2024-06-20 14:37:06.210020,2024-06-20 14:37:06.210020
102.43.225.250,37215,no,3,0,3,0,0,2024-06-20 14:37:06.210747,2024-06-20 14:37:06.215547
156.34.222.139,37215,yes,3,0,3,0,0,2024-06-20 14:39:09.682954,2024-06-20 14:39:09.683211
102.193.242.218,37215,yes,6,0,6,0,0,2024-06-20 14:39:09.683362,2024-06-20 14:39:09.684130
197.195.154.22,37215,yes,3,0,3,0,0,2024-06-20 14:39:09.684288,2024-06-20 14:39:09.684571
197.229.242.94,37215,yes,2,0,2,0,0,2024-06-20 14:39:09.684717,2024-06-20 14:39:09.684844
197.218.196.103,37215,yes,2,0,2,0,0,2024-06-20 14:39:09.684999,2024-06-20 14:39:09.685135
