cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.482564
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.499850
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.508096
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.519653
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.527805
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.535707
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.543759
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.551752
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.559846
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.568011
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.576287
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.588053
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.596182
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.604203
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.612597
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.624641
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.632802
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.640618
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.649046
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.675642
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.685745
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.693673
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.702034
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.710005
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.718071
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.725850
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.734033
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.743837
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.753787
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.763575
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.773403
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.798950
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.807322
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.815191
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.823297
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.832860
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.843255
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.855042
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.863217
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.873139
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.882820
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.894520
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.902799
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.910678
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.919147
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.927038
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.935513
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.945199
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.955239
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.963113
103.82.193.149,True,12345,alive,2024-06-30 16:58:40.971672
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:40.995103
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.003372
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.010937
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.019216
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.029113
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.039010
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.050709
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.059179
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.082649
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.090894
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.098931
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.107382
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.119177
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.127392
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.135440
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.143724
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.154928
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.163357
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.171364
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.179822
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.187618
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.196031
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.205549
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.215399
103.82.193.149,True,12345,disconnected,2024-06-30 16:58:41.223172
103.82.193.149,True,12345,alive,2024-06-30 16:58:41.231245
