ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
102.241.106.70,37215,no,7,0,7,0,0,2024-06-20 10:38:47.371884,2024-06-20 10:38:47.382219
156.48.50.128,37215,yes,5,0,5,0,0,2024-06-20 10:40:45.524593,2024-06-20 10:40:45.524921
