attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port,measure_start,measure_end
DP Attack,2024-06-17 12:24:24.629719,3:15:00.753282,,192.168.122.0/24,dns,,,"no,yes",84,4004,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,45.131.111.98,1312,2024-06-17 12:24:06,2024-06-17 15:53:25
DP Attack,2024-06-18 09:55:37.493856,2:57:05.747131,,192.168.122.0/24,dns,,,"no,yes",108,5250,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,45.131.111.98,1312,2024-06-18 09:55:24,2024-06-18 12:52:53
DP Attack,2024-06-18 15:46:26.634295,1:44:32.819712,,192.168.122.1,dns,,,no,72,3456,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,45.131.111.98,1312,2024-06-18 15:46:10,2024-06-18 18:13:56
DP Attack,2024-06-19 10:13:32.678986,2:01:27.950486,,192.168.122.0/24,"tcp,dns",,,"yes,no",78,3609,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,45.131.111.98,1312,2024-06-19 10:13:14,2024-06-19 12:15:04
DP Attack,2024-06-19 13:02:59.874652,2:06:35.018113,,192.168.122.0/24,"tcp,dns",,,"yes,no",78,3521,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,45.131.111.98,1312,2024-06-19 13:02:41,2024-06-19 15:09:37
DP Attack,2024-06-20 10:39:19.867019,1:11:27.505078,,192.168.122.1,dns,,,no,48,2304,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,194.55.186.47,1312,2024-06-20 10:38:59,2024-06-20 11:51:51
DP Attack,2024-06-20 14:37:20.024447,1:32:49.489407,,192.168.122.1,dns,,,no,54,2592,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,194.55.186.47,1312,2024-06-20 14:37:04,2024-06-20 16:21:54
DP Attack,2024-06-21 09:33:40.296453,1:02:28.946442,,192.168.122.1,dns,,,no,42,2016,19a6d211adfa41d815d800f6c7849983fd6543cc178f4d048a3a615c4c8ea521,194.55.186.47,1312,2024-06-21 09:33:24,2024-06-21 10:49:12
