cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
142.250.74.228,True,443,alive,2024-07-01 00:03:51.026421
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.072522
142.250.74.228,True,443,alive,2024-07-01 00:03:51.096186
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.118634
142.250.74.228,True,443,alive,2024-07-01 00:03:51.134032
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.156651
142.250.74.228,True,443,alive,2024-07-01 00:03:51.180120
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.202160
142.250.74.228,True,443,alive,2024-07-01 00:03:51.221385
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.245798
142.250.74.228,True,443,alive,2024-07-01 00:03:51.271335
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.293486
142.250.74.228,True,443,alive,2024-07-01 00:03:51.316619
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.343659
142.250.74.228,True,443,alive,2024-07-01 00:03:51.367059
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.389422
142.250.74.228,True,443,alive,2024-07-01 00:03:51.412862
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.435215
142.250.74.228,True,443,alive,2024-07-01 00:03:51.458626
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.480937
142.250.74.228,True,443,alive,2024-07-01 00:03:51.504157
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.526542
142.250.74.228,True,443,alive,2024-07-01 00:03:51.542095
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.564614
142.250.74.228,True,443,alive,2024-07-01 00:03:51.587960
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.610537
142.250.74.228,True,443,alive,2024-07-01 00:03:51.633815
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.656272
142.250.74.228,True,443,alive,2024-07-01 00:03:51.679915
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.702667
142.250.74.228,True,443,alive,2024-07-01 00:03:51.726895
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.749049
142.250.74.228,True,443,alive,2024-07-01 00:03:51.773602
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.796434
142.250.74.228,True,443,alive,2024-07-01 00:03:51.822719
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.845153
142.250.74.228,True,443,alive,2024-07-01 00:03:51.868194
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.890690
142.250.74.228,True,443,alive,2024-07-01 00:03:51.914691
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.936920
142.250.74.228,True,443,alive,2024-07-01 00:03:51.960374
142.250.74.228,True,443,disconnected,2024-07-01 00:03:51.982324
142.250.74.228,True,443,alive,2024-07-01 00:03:52.005733
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.028094
142.250.74.228,True,443,alive,2024-07-01 00:03:52.051286
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.073631
142.250.74.228,True,443,alive,2024-07-01 00:03:52.098363
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.122549
142.250.74.228,True,443,alive,2024-07-01 00:03:52.146085
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.168275
142.250.74.228,True,443,alive,2024-07-01 00:03:52.196457
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.218865
142.250.74.228,True,443,alive,2024-07-01 00:03:52.246068
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.268937
142.250.74.228,True,443,alive,2024-07-01 00:03:52.292087
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.314596
142.250.74.228,True,443,alive,2024-07-01 00:03:52.338040
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.360483
142.250.74.228,True,443,alive,2024-07-01 00:03:52.384228
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.406732
142.250.74.228,True,443,alive,2024-07-01 00:03:52.430429
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.452849
142.250.74.228,True,443,alive,2024-07-01 00:03:52.476567
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.498710
142.250.74.228,True,443,alive,2024-07-01 00:03:52.513979
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.536499
142.250.74.228,True,443,alive,2024-07-01 00:03:52.560863
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.583063
142.250.74.228,True,443,alive,2024-07-01 00:03:52.606232
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.628703
142.250.74.228,True,443,alive,2024-07-01 00:03:52.656873
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.679296
142.250.74.228,True,443,alive,2024-07-01 00:03:52.702455
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.724247
142.250.74.228,True,443,alive,2024-07-01 00:03:52.747595
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.769364
142.250.74.228,True,443,alive,2024-07-01 00:03:52.792725
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.813178
142.250.74.228,True,443,alive,2024-07-01 00:03:52.834232
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.856859
142.250.74.228,True,443,alive,2024-07-01 00:03:52.880100
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.902212
142.250.74.228,True,443,alive,2024-07-01 00:03:52.922381
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.944646
142.250.74.228,True,443,alive,2024-07-01 00:03:52.969053
142.250.74.228,True,443,disconnected,2024-07-01 00:03:52.991274
142.250.74.228,True,443,alive,2024-07-01 00:03:53.010535
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.032861
142.250.74.228,True,443,alive,2024-07-01 00:03:53.058152
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.080318
142.250.74.228,True,443,alive,2024-07-01 00:03:53.107329
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.129965
142.250.74.228,True,443,alive,2024-07-01 00:03:53.153329
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.176020
142.250.74.228,True,443,alive,2024-07-01 00:03:53.199404
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.221841
142.250.74.228,True,443,alive,2024-07-01 00:03:53.245094
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.267467
142.250.74.228,True,443,alive,2024-07-01 00:03:53.290716
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.313100
142.250.74.228,True,443,alive,2024-07-01 00:03:53.336482
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.358817
142.250.74.228,True,443,alive,2024-07-01 00:03:53.382964
142.250.74.228,True,443,disconnected,2024-07-01 00:03:53.407449
142.250.74.228,True,443,alive,2024-07-01 00:03:53.431798
