cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at,measure_start,measure_end
80.91.223.3,True,6767,unknown,,2024-06-17 11:55:14,2024-06-17 12:21:53
80.91.223.3,True,6767,unknown,,2024-06-17 12:23:30,2024-06-17 15:53:26
80.91.223.3,True,6767,unknown,,2024-06-18 09:55:03,2024-06-18 12:52:47
80.91.223.3,True,6767,unknown,,2024-06-18 15:32:07,2024-06-18 15:41:59
80.91.223.3,True,6767,unknown,,2024-06-18 15:46:04,2024-06-18 18:13:55
80.91.223.3,True,6767,unknown,,2024-06-19 10:13:11,2024-06-19 12:14:56
80.91.223.3,True,6767,unknown,,2024-06-20 10:38:59,2024-06-20 11:51:46
80.91.223.3,True,6767,unknown,,2024-06-20 14:36:38,2024-06-20 16:21:56
80.91.223.3,True,6767,unknown,,2024-06-21 09:33:15,2024-06-21 10:22:37
