attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
DP Attack,2024-06-18 09:55:25.597626,2:54:10.017716,,192.168.122.0/24,dns,,,"yes,no",54,2658,87cb7390d0c0b5406898a0896752ccab8a41f187807bc85ae6e444e4a3627a28,80.91.223.3,6767
