attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
DP Attack,2024-06-27 18:02:53.374192,0:17:56.987260,,115.238.196.102,"udp,tcp,ntp",,,no,9624,6724276,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 18:11:37.413225,0:00:39.994630,,104.233.241.132,tcp,,,no,2232,1517760,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 18:15:15.509378,0:00:59.990963,,119.28.61.194,udp,,,no,3354,2374632,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 18:25:24.350711,0:00:09.183907,,149.28.181.199,udp,,,no,558,5285,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 18:28:27.385921,0:00:09.999962,,149.104.41.48,tcp,,,no,372,252960,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 18:37:45.487137,0:00:52.896020,,172.235.53.79,tcp,,,no,1662,1130160,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 18:58:51.377204,0:00:30.000857,,38.38.113.198,tcp,,,no,1140,775200,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 19:04:07.367071,0:00:30.009969,,38.238.34.146,tcp,,,no,1176,799680,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 19:25:49.381984,0:00:59.990718,,183.66.100.19,udp,,,no,2418,1711944,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 19:36:48.390929,0:00:09.979169,,74.50.81.158,udp,,,no,372,394382,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 19:39:03.392420,0:08:16.000670,,103.192.208.139,udp,,,no,5166,3657528,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 20:45:45.381413,0:00:09.981618,,45.76.126.175,udp,,,no,558,5285,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:15:48.368739,0:00:59.997798,,35.213.195.136,udp,,,no,3078,29195,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:17:19.390111,0:03:41.982326,,27.25.137.222,udp,,,no,4656,4914705,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:21:30.395583,0:00:09.997376,,45.63.24.200,udp,,,no,534,5056,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:27:26.394653,0:00:19.984799,,206.212.246.14,udp,,,no,900,8545,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:34:55.378778,0:00:59.997453,,212.102.40.182,tcp,,,no,2328,1583040,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:34:58.396975,0:02:58.972674,,74.91.114.254,"udp,dns",,,no,2592,650852,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:40:08.390354,0:01:00.000853,,107.191.57.236,udp,,,no,3198,30336,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
DP Attack,2024-06-27 21:57:34.392076,0:02:12.098367,,1.1.1.1,udp,,,no,1284,988832,114187eba041719065c8ebd1f441b959077f28ff6fcf46a15d0d1f660514e74e,152.89.244.142,33335
