ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
156.252.59.70,37215,no,7,0,7,0,0,2024-06-24 15:21:17.550733,2024-06-24 15:21:17.551573
156.203.139.151,37215,yes,1,0,1,0,0,2024-06-24 15:23:14.004715,2024-06-24 15:23:14.004715
