ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
41.18.58.194,37215,no,5,0,5,0,0,2024-06-21 09:33:24.430339,2024-06-21 09:33:24.432027
36.209.200.177,37215,yes,4,0,4,0,0,2024-06-21 09:35:26.247077,2024-06-21 09:35:26.247236
156.69.34.253,37215,yes,1,0,1,0,0,2024-06-21 09:35:26.247585,2024-06-21 09:35:26.247585
197.47.81.203,37215,yes,3,0,3,0,0,2024-06-21 09:35:26.247747,2024-06-21 09:35:26.247922
41.80.233.144,37215,yes,5,0,5,0,0,2024-06-21 09:35:26.248496,2024-06-21 09:35:26.249307
102.253.46.153,37215,yes,4,0,4,0,0,2024-06-21 09:35:26.250188,2024-06-21 09:35:26.250405
