ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
217.32.184.17,23,no,42,0,0,0,42,2024-06-18 10:01:11.604848,2024-06-18 10:09:26.620540
128.136.171.42,80,yes,1,0,1,0,0,2024-06-18 10:09:37.552242,2024-06-18 10:09:37.552242
156.86.236.129,37215,yes,1,0,1,0,0,2024-06-18 10:09:37.554971,2024-06-18 10:09:37.554971
208.229.167.117,80,yes,1,0,1,0,0,2024-06-18 10:09:37.555942,2024-06-18 10:09:37.555942
