attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port
Scanning,2024-06-18 09:56:16.898540,2:50:09.061824,192.168.122.186,,tcp,,"23789,54123,7193,42061,27651,15987,32876,49376,61543,46852,38429",no,198,0,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,62.115.0.0,49376
DP Attack,2024-06-18 09:55:08.769461,2:57:23.813284,,161.97.219.84,dns,,,no,1290,57137,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,62.115.0.0,49376
DP Attack,2024-06-18 09:55:03.516459,2:46:57.671692,,192.168.122.0/24,dns,,,"yes,no",78,3810,e296143245fd02f317dd8224c17c3f51278b26f1e4803d9075a83cd2153d36eb,62.115.0.0,49376
