ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
0.70.234.112,37215,no,1,0,1,0,0,2024-06-23 09:17:39.452368,2024-06-23 09:17:39.452368
157.56.83.223,37215,no,3,0,3,0,0,2024-06-23 09:17:39.452662,2024-06-23 09:17:39.453418
157.215.240.244,37215,yes,4,0,4,0,0,2024-06-23 09:19:35.627139,2024-06-23 09:19:35.627321
41.110.177.248,37215,yes,1,0,1,0,0,2024-06-23 09:19:35.627411,2024-06-23 09:19:35.627411
