cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
152.89.244.142,True,33335,alive,2024-06-30 23:43:24.469070
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.175788
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.195491
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.224406
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.242144
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.270873
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.295075
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.416204
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.439291
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.470597
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.482540
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.510288
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.528481
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.556146
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.575023
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.603346
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.622088
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.654189
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.664410
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.691968
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.710494
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:06.753972
152.89.244.142,True,33335,alive,2024-06-30 23:46:06.766751
152.89.244.142,True,33335,disconnected,2024-06-30 23:46:07.062776
152.89.244.142,True,33335,alive,2024-06-30 23:46:07.079304
