ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
102.211.113.50,37215,no,5,0,5,0,0,2024-06-27 17:57:58.462966,2024-06-27 17:57:58.463457
160.30.176.52,37215,yes,2,0,2,0,0,2024-06-27 17:59:56.542603,2024-06-27 17:59:56.542870
156.29.217.128,37215,yes,2,0,2,0,0,2024-06-27 17:59:56.543110,2024-06-27 17:59:56.543613
41.244.132.228,37215,yes,3,0,3,0,0,2024-06-27 17:59:56.544044,2024-06-27 17:59:56.544197
