cnc_ip,cnc_ready,cnc_port,cnc_status,cnc_update_at
213.202.208.9,True,56744,alive,2024-06-30 23:21:57.787750
213.202.208.9,True,56744,disconnected,2024-06-30 23:21:58.073718
213.202.208.9,True,56744,alive,2024-06-30 23:21:58.153921
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:00.264955
213.202.208.9,True,56744,alive,2024-06-30 23:22:00.285052
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:00.297604
213.202.208.9,True,56744,alive,2024-06-30 23:22:00.355542
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:00.479958
213.202.208.9,True,56744,alive,2024-06-30 23:22:00.493885
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:00.605884
213.202.208.9,True,56744,alive,2024-06-30 23:22:00.623468
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:02.771636
213.202.208.9,True,56744,alive,2024-06-30 23:22:02.790521
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:04.344654
213.202.208.9,True,56744,alive,2024-06-30 23:22:04.354933
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:04.646595
213.202.208.9,True,56744,alive,2024-06-30 23:22:04.666149
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:04.809186
213.202.208.9,True,56744,alive,2024-06-30 23:22:04.824187
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:06.796702
213.202.208.9,True,56744,alive,2024-06-30 23:22:06.808486
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:08.220665
213.202.208.9,True,56744,alive,2024-06-30 23:22:08.235500
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:08.520873
213.202.208.9,True,56744,alive,2024-06-30 23:22:08.530006
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:08.633627
213.202.208.9,True,56744,alive,2024-06-30 23:22:08.642653
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:08.866288
213.202.208.9,True,56744,alive,2024-06-30 23:22:08.893233
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:10.830162
213.202.208.9,True,56744,alive,2024-06-30 23:22:10.853562
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:12.079683
213.202.208.9,True,56744,alive,2024-06-30 23:22:12.088729
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:12.154153
213.202.208.9,True,56744,alive,2024-06-30 23:22:12.173788
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:12.350128
213.202.208.9,True,56744,alive,2024-06-30 23:22:12.359141
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:12.372601
213.202.208.9,True,56744,alive,2024-06-30 23:22:12.381511
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:12.736387
213.202.208.9,True,56744,alive,2024-06-30 23:22:12.758153
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:14.960233
213.202.208.9,True,56744,alive,2024-06-30 23:22:14.979102
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:16.152286
213.202.208.9,True,56744,alive,2024-06-30 23:22:16.172299
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:16.279355
213.202.208.9,True,56744,alive,2024-06-30 23:22:16.303119
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:16.329994
213.202.208.9,True,56744,alive,2024-06-30 23:22:16.354300
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:16.987864
213.202.208.9,True,56744,alive,2024-06-30 23:22:17.007195
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:17.910445
213.202.208.9,True,56744,alive,2024-06-30 23:22:17.936550
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:19.096957
213.202.208.9,True,56744,alive,2024-06-30 23:22:19.113716
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:19.870061
213.202.208.9,True,56744,alive,2024-06-30 23:22:19.888043
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:20.234093
213.202.208.9,True,56744,alive,2024-06-30 23:22:20.314605
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:20.438034
213.202.208.9,True,56744,alive,2024-06-30 23:22:20.450058
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:21.094945
213.202.208.9,True,56744,alive,2024-06-30 23:22:21.103509
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:21.847080
213.202.208.9,True,56744,alive,2024-06-30 23:22:21.864548
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:22.117191
213.202.208.9,True,56744,alive,2024-06-30 23:22:22.126551
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:22.297185
213.202.208.9,True,56744,alive,2024-06-30 23:22:22.312537
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:22.525814
213.202.208.9,True,56744,alive,2024-06-30 23:22:22.552497
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:22.922189
213.202.208.9,True,56744,alive,2024-06-30 23:22:22.937872
213.202.208.9,True,56744,disconnected,2024-06-30 23:22:23.307302
213.202.208.9,True,56744,alive,2024-06-30 23:22:23.315864
