ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
45.131.111.98,1312,no,36703,16147,3288,0,14,2024-06-19 10:13:30.879163,2024-06-19 12:15:03.501344
89.190.156.145,7733,yes,385,0,385,0,0,2024-06-19 10:13:34.748310,2024-06-19 12:14:54.799609
