ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time
19.24.190.103,37215,no,3,0,3,0,0,2024-06-18 15:32:07.868630,2024-06-18 15:32:07.869255
206.113.218.155,37215,yes,2,0,2,0,0,2024-06-18 15:34:06.362473,2024-06-18 15:34:06.362827
197.225.220.38,37215,yes,3,0,3,0,0,2024-06-18 15:34:06.362993,2024-06-18 15:34:06.363191
197.4.60.224,37215,yes,7,0,7,0,0,2024-06-18 15:34:06.363221,2024-06-18 15:34:06.363946
